text,label,stock_code,stock_name,change
法人點名聯發科與台積電買進一次看 財經newtalk新聞全球科技產業持續受到ai 高效能運算與地緣政治影響的背景下 產業結構正加速轉型,1,2454,聯發科,5.571847507331378
基本面有月營收增長支持 投信持續買超,1,2313,華通,11.627906976744185
全部新聞圖片影片 地圖 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序 即時新聞 華通 今日爆量走高,1,2313,華通,11.627906976744185
華通 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2313,華通,11.627906976744185
法人和內資積極買盤助推股價 市場對其年營運前景看好 天前低軌衛星急墜,1,2313,華通,11.627906976744185
燿華爆萬張大量翻黑 華通也挫半根 分析師曝介入點yahoo股市低軌衛星概念股近期持續噴出 不過今 日pcb族群中相關概念股燿華 華通 敬鵬 等個股紛紛震盪 燿華開盤半小時爆出萬張大量於平盤 小時前衛星相關新聞低軌衛星夯華通 啟碁飛天 日報工商時報 天前spacex太空商機暴增倍昇達科 華通 台光電 被嗶又被關重量級法人目標價eps一表看 上市櫃旺得富理財網 分鐘前低軌衛星全面暴衝,1,2313,華通,11.627906976744185
cover image of news article 真金不怕火煉 台積電 創意 世芯 ky 華邦電 華通 世界先進 圖 shutterstock 天前台股暴力v彈點分析師點看創意 昇達科 華通 檔強勢股次掌握 上市櫃旺得富理財網台股今 日暴力v彈 早盤大漲點至萬點 一舉收復萬 分析師指出 大盤 緩漲急跌 的多頭慣性未變 除點名創意 昇達科 華 天前台股重挫點失守k 華通 昇達科 啟碁等低軌衛星,1,2313,華通,11.627906976744185
華通當沖比近成 啟碁飆 一個月翻倍 檔注意股全曝光ftnn 新聞網記者莊蕙如 綜合報導台股日終場加權指數上漲 點 收在 點 漲幅,1,2313,華通,11.627906976744185
cmoney投資網誌 小時前低軌衛星股熱到被盯上,1,2313,華通,11.627906976744185
股價勁揚收 元名列強勢股cmoney投資網誌華通 股價今日強勢上揚 收在 元 受益於台股大盤反彈及ai換機潮的長線趨勢,1,2313,華通,11.627906976744185
spacex創辦人馬斯克宣布 未來將結合ai 火箭技術 小時前 即時新聞 華通強勢攻佔成交與金額雙榜前十 低軌衛星題材今日發酵cmoney投資網誌台股在低軌衛星族群帶動下 華通交易量和金額皆入前十 顯示其市場高人氣,1,2313,華通,11.627906976744185
昇達科一度觸頂華通強漲攜手 檔 攻漲停 唯這 網通廠 營收慘淡大跌 yahoo股市 小時前 真金不怕火煉 台積電 創意 世芯 ky 華邦電 華通 世界先進鉅亨網短線恐慌性下殺 要擔心害怕嗎,1,2313,華通,11.627906976744185
證交所公布檔注意股 低軌衛星大廠華通 則因日之最近六個營業 小時前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,2313,華通,11.627906976744185
國內法人指出 去年第四季歐美線 天前萬海法說報喜,1,2615,萬海,2.0408163265306123
今天繼續只進不出 收了張船票 大戲會在過年後 就這樣 加油,1,2615,萬海,2.0408163265306123
小時前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,2615,萬海,2.0408163265306123
總經理謝福隆表示 預期今年各航線貨量皆可望成長 天前 萬海 開始上樓梯的萬海 cmoney 股市爆料同學會理財寶這波下跌以來 低點 強勢守住前一波低點 這一波觀察是否先打到,1,2615,萬海,2.0408163265306123
美國線最樂觀 合約價續漲 總座喊 今年一定比去年好yahoo股市 ftnn新聞網 記者黃詩雯 綜合報導萬海航運今 日舉行年度媒體交流會 釋出年營運正向訊號,1,2615,萬海,2.0408163265306123
萬海 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2615,萬海,2.0408163265306123
隨著美國關稅政策影響逐步鈍化 加上美國月將舉行總統大選 天前 萬海 昨天就有發現永豐金 匯立帳號只進不出 收了百多張船票,1,2615,萬海,2.0408163265306123
週月技術面越來越漂亮了 目前分線還需整理,1,2615,萬海,2.0408163265306123
全部新聞圖片影片 地圖 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序one上季虧萬美元 萬海同期因亞洲線旺季獲利估逾億美元ettoday財經雲日本海洋網聯船務 one 上周五 日 公佈財年第三財報 年月日至月日 即自然年第四季 虧損萬美元,1,2615,萬海,2.0408163265306123
圖 萬海提供 萬海航運持續擴大船隊 於一月三十日上午在上海外高橋造船公司舉行 wan hai 爾春輪 命名典禮 天前萬海看美國線回暖 年貨量與運價仍有撐ettoday財經雲萬海航運 總經理謝福隆今日表示 對年美國線營運展望抱持審慎樂觀看法,1,2615,萬海,2.0408163265306123
今天 cmoney 股市爆料同學會cmoney昨天就有發現永豐金 匯立帳號只進不出 收了百多張船票,1,2615,萬海,2.0408163265306123
遠見雜誌儘管如此 全球航運仍面臨結構性運力過剩與需求增速緩慢的挑戰 貨櫃三雄 長榮 陽明與萬海對年持審慎樂觀態度 期待季節性動能支撐運價 但全年能否 週前萬海航運teu新造船爾春輪命名 暨公益捐贈yahoo新聞 wan hai 爾春輪 命名典禮,1,2615,萬海,2.0408163265306123
命名典禮邀請浙江恆碩實業有限 天前長榮 陽明 萬海年營收疲軟 終於盼到scfi回溫 年市況能跟著回春,1,2615,萬海,2.0408163265306123
小時前萬海 深化亞洲布局今年再添艘新船 產經中央社 cna展望年海運市場 萬海總經理謝福隆表示 將投資高雄及日本橫濱與大阪專用碼頭 深化亞洲布局 審慎經營中遠洋市場 今年將接收艘新造船舶 至 天前萬海 今年貨櫃輪比去年旺 月受惠回教開齋節 農曆年結束經濟日報萬海航運總經理謝福隆昨 日表示 月貨櫃輪市場需求轉淡 月受惠於回教開齋節 eid al fitr 跟華人農曆年 天前萬海航運舉行 teu新造船,1,2615,萬海,2.0408163265306123
友達 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2409,友達,13.483146067415735
曾經受制於景氣循環的 面板雙虎 友達 與群創 已正式脫胎換骨 憑藉尖端封裝與通訊技術 小時前經濟部拍板前瞻研發案 友達啟動低軌衛星天線布局technews 科技新報經濟部產業技術司於 月 日召開 a 企業創新研發淬鍊計畫 第 次決審會議 正式通過友達光電三項產業關鍵應用研發案,1,2409,友達,13.483146067415735
載板三雄 這檔 沒那麼看好 今再被重砍逾萬張yahoo股市 小時前外資買超億元大買群創 萬張成單日成交王 調節友達 彩晶鉅亨網 小時前面板股價差交易湧現 友達 群創雙爆逾萬張大量漲跌不同調ettoday財經雲面板雙虎挾著lcd技術切入低軌道衛星陣列天線模組領域 加上股價低檔 流動性佳成為外資套利 散戶當沖好標的 今 日群創 友達 雙雙爆出 分鐘前 即時新聞 友達 盤中強勢漲近 低軌衛星題材爆量吸睛,1,2409,友達,13.483146067415735
全部新聞圖片 地圖 影片 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序快訊 友達入低軌衛星產業 經濟部證實了,1,2409,友達,13.483146067415735
這次通過的計畫涵蓋衛星 天前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,2409,友達,13.483146067415735
法說前外資有動作了大搶 這檔 面板 萬張 上市櫃旺得富理財網 小時前台積電 友達 南亞科全淪外資提款機,1,2409,友達,13.483146067415735
分鐘前熱門股 切入低軌衛星 友達漲停暖身法說自由財經面板廠友達 受惠低軌衛星新題材發酵 加上面板報價觸底回升 吸引主力與法人進場回補 昨股價開盤不久即亮燈鎖住漲停 來到 元 成交量逾萬張 小時前友達車用 非顯示器業務齊發 續優化產品組合台視全球資訊網moneydj新聞 數位內容中心發佈友達 持續推動轉型 非顯示器業務比重攀升並成為今年營運關鍵,1,2409,友達,13.483146067415735
友達搶進低軌衛星 股價亮燈漲停東森電視經濟部產業技術司日表示 a 企業創新研發淬鍊計畫 第次決審會議通過友達光電股份有限公司 超象科技股份有限公司及映智科技股份有限公司等項研發 天前面板雙虎不是喵 友達 群創驚艷轉戰低軌衛星供應鏈理財周刊年月 台灣科技產業迎來了歷史性的轉折點,1,2409,友達,13.483146067415735
技術面量能爆發 操作宜留意追高風險 公司積極佈局新成長動能,1,2409,友達,13.483146067415735
yahoo新聞經濟部產業技術司a 計畫日前通過友達光電 超象科技及映智科技三項前瞻研發案 總體目標強化臺灣新興科技與高安全應用領域競爭力,1,2409,友達,13.483146067415735
友達衛星研發點火 攜手群創量價噴出經濟日報台股日大洗三溫暖 指數盤初一度跌破萬千點 隨後急拉翻紅 盤中高低震盪逾點 資金快速轉向具題材與基本面支撐族群 小時前經濟部助攻,1,2409,友達,13.483146067415735
友達光電將開發全球 天前股票市場相關新聞友達強鎖漲停還能追,1,2409,友達,13.483146067415735
公司透過子公司達擎擴展vertical 天前面板不再只是面板,1,2409,友達,13.483146067415735
估賺股本 本益比不到 大成熟製程廠比一比 上市櫃旺得富理財網專業晶圓代工廠世界先進 昨 舉行法說會 沒想到法說變法會 今開盤遭打入跌停 高盛將世界評等下調至 賣出 永豐 瑞穗 mizuho 元大 野村 天前力積電亮燈漲停鎖死 記憶體回溫帶動 後市緊盯賣廠與美光合作進度經濟日報晶圓代工廠力積電 日盤中火力全開 股價一路拉高後亮燈漲停並鎖死在 元 上漲 元 成交量放大至約 小時前力積電攻高毛利產品 同,1,6770,力積電,4.792332268370596
天前 即時新聞 力積電 盤中急漲 外資強力回補 ai高頻寬記憶體題材加持 短線人氣爆棚cmoney投資網誌力積電 盤中急漲 外資強力回補 ai高頻寬記憶體題材加持 技術面多頭排列 短線人氣爆棚,1,6770,力積電,4.792332268370596
公司積極佈局ai記憶體 營運結構正向調整 值得持續關注,1,6770,力積電,4.792332268370596
億元教授押身家買進 股價上看元 為何不買台積電理由曝光 這檔抱股過年賺翻倍 今周刊台股記憶體族群在周一 慘遭美股拖累 市場哀鴻遍野 華邦電 南亞科 群聯 力積電 紛紛重摔跌停 淪為台股重災區,1,6770,力積電,4.792332268370596
力積電 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,6770,力積電,4.792332268370596
據證交所盤後公布 小時前力積電跌停沒在怕,1,6770,力積電,4.792332268370596
三大法人砸億狂掃pcb 巨頭 再擲億元搶力積電 旺宏萬張yahoo股市 ftnn新聞網 記者張書翰 綜合報導台股加權指數今 日開平走高 終場上漲 點 以 點作收 漲幅 成交金額 億元,1,6770,力積電,4.792332268370596
力積電 旺宏進榜 這檔出手就敲 萬張爆量攻頂自由財經財經頻道 綜合報導 台股週三 日 在面板 載板 記憶體滿血復活 指數開低走高 收漲點 外資繼昨買超 億元 今再買超 億元 而銀彈撒向電子 小時前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,6770,力積電,4.792332268370596
全部新聞影片圖片 地圖 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序表看 買世界不如買力積電,1,6770,力積電,4.792332268370596
力積電漲停 四檔etf配息率破 ctwantline today台股日收在 點 漲 點 漲幅 成交額 億元 台積電收在 元 跌 元 群創 力積電 友達 燿華等漲停 記憶體概念股回神 小時前個股 力積電 召開年第四季法人說明會富聯網公告本公司召開年第四季法人說明會 符合條款第四條第xx款 事實發生日 召開法人說明會之日期 小時前大摩喊長鑫存儲已不再生產任何ddr 力積電等記憶體族群多頭仍在 證券工商,1,6770,力積電,4.792332268370596
heritage groove klipsch 藍芽 個月前南紡初一開賣馬年福袋 宏匯星光樂園小孩樂翻卡優新聞網萬按摩椅輕鬆帶回家誠品南西小時辦年貨 各大百貨力推新春好康 讓大小朋友開心過年,1,1440,南紡,2.631578947368418
圖 南紡購物中心提供 視傳媒記者蔡清欽 台南報導 週前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,1440,南紡,2.631578947368418
南紡店誠品好物市集迷誠品台南唯一,1,1440,南紡,2.631578947368418
台南僅此一場 南紡誠品好物市集限時開市中,1,1440,南紡,2.631578947368418
南紡開賣馬年福袋 幸運兒有機會抽中osim 感養身椅或不限航點 週前紡纖中游廠 今年前景俏中時新聞網紡纖中游廠透過積極調整產品結構 減量經營規格化紡品 以及精實高值化 創新產品的生產策略 包括福懋 南紡 力麗 集盛 均 天前南紡購物限量馬年福袋年初一開賣,1,1440,南紡,2.631578947368418
南紡店誠品好物市集 台南唯一 限時開市,1,1440,南紡,2.631578947368418
遠東集團在台南兩大百貨賣場 成功店 天前 超動漫研究社 快閃店 月 日起於台南南紡購物中心登場gnn 新聞網由木棉花策劃的期間限定動漫快閃店 超動漫研究社 將於 月 日至 月 日在台南南紡購物中心a 館f 夢想舞台登場 本次快閃店集結多部作品 透過大型造 週前南紡購物中心櫃哥侵占客戶款項萬餘元 法院判刑月聯合新聞網王姓男子過去任職於上市公司喬山健康科技股份有限公司位於南紡購物中心的專櫃人員 他在個,1,1440,南紡,2.631578947368418
頭獎值近萬元自由時報馬年福袋從今年月日上午點起銷售 售完為止 南紡購物中心當天於a館f廣場販售份福袋 民眾持會員紡卡funcard並以現金元購買 即可獲得福袋憑證 週前南紡春節福袋 最大獎近廿九萬元中華新聞雲今年初一限量開賣二百六十八份 馬上奔騰福運入袋 新年福袋 每份售價一千元 人人都有獎,1,1440,南紡,2.631578947368418
最大獎為市值近廿九萬元的按摩椅 還有機票 手機 遊戲主機等 週前南紡董事長侯博明 邁百年企業要跨更大格局 日報工商時報企業發展要一棒接一棒的傳遞 南紡在年從紡織跨足購物中心 進入完全不同的領域 集團步步為營但也審慎樂觀 因為侯博明認為 快樂的泉源不可無 生活的 個月前南紡馬年福袋頭獎近萬元 動漫展 貓小姐ms cat特展 屋台祭熱鬧迎春視傳媒迎接農曆馬年 南紡購物中心於大年初一 月日 開賣限量份 ,1,1440,南紡,2.631578947368418
南紡 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,1440,南紡,2.631578947368418
全部地圖新聞圖片 影片 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序南紡夢時代免費接駁車 便民yahoo如今 全市將僅存造型可愛的南紡夢時代購物中心的dream bus 每日免費接駁消費者 從台南後火車站至南紡夢時代之間往返,1,1440,南紡,2.631578947368418
長榮航去年營收億元寫史上第二高 長榮航空 今 日公布月合併營收達 億元 寫下歷史單月新高 累計年合併營收達 週前 新聞稿 長榮航勤基層員工 請法院還公道 解散長勤工會公民行動影音紀錄資料庫文 長榮航勤基層員工 長榮航空企業工會 桃園市產業總工會 台灣機場地勤產業工會 訴求 期盼桃園地方法院能支持桃園市政府的聲請 同意解散長勤 週前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱,1,2618,長榮航,2.3999999999999964
分析師許博傑近期特別挑選檔與年線乖離幅度較大的個股 這些股票幾乎沒有ai 天前華航 長榮航太權證熱 日報工商時報華航 長榮航太熱門權證迎接寒假旅遊旺季 華航 等航空與旅遊股年來持續受市場關注 此外 長榮航太 等軍工航太股在日獲得買盤挺進逆勢 天前月飆新高,1,2618,長榮航,2.3999999999999964
長榮航質變 高息股 的大數據真相tvbs新聞網永誠投顧分析師陳威良 引用數據佐證台灣的特殊性,1,2618,長榮航,2.3999999999999964
長榮航 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2618,長榮航,2.3999999999999964
長榮航去年營收億元寫史上第二高yahoo股市月飆新高,1,2618,長榮航,2.3999999999999964
雖然iata 預估 年全球航空貨運可能因貿易保護而量增價跌 但台灣受惠於ai 電子產品與高端製造的強勁 週前鈊象 聯詠 長榮航 老手點名檔 蒙塵珍珠股 它去年估賺股本 本益比倍布局點也說了 上市櫃旺得富理財網市場資金高度集中在ai題材 使得不少基本面不差的個股被擠到 右下角,1,2618,長榮航,2.3999999999999964
全部新聞圖片影片 地圖 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序航空業歐洲線戰局升溫星宇月日首航布拉格華航 長榮航也加碼布局 產業綜合 產經聯合新聞網航空業歐洲線戰局升溫 星宇 將首度飛進歐洲 根據布拉格機場訊息 星宇將於月日首航桃園 布拉格 規劃每周三班 華航則預,1,2618,長榮航,2.3999999999999964
cmoney投資網誌 天前 長榮航 長榮航 盤後解析 震盪整理 籌碼主多偏向今 cmoney 股市爆料同學會理財寶長榮航今日股價收在 元 上漲 元 漲幅 成交量為 張 較前日 多張顯著縮小 顯示市場追價意願略減 但成交動能仍維穩 資金流向並未 天前分析 外資本週狂掃逾七萬張,1,2618,長榮航,2.3999999999999964
雲端 大型半導體 記憶體儲存齊攜盤創新高 cmoney 研究員cmoney投資網誌 天前面板股價差交易湧現 友達 群創雙爆逾萬張大量漲跌不同調ettoday財經雲面板雙虎挾著lcd技術切入低軌道衛星陣列天線模組領域 加上股價低檔 流動性佳成為外資套利 散戶當沖好標的 今 日群創 友達 雙雙爆出 分鐘前面板不再只是面板,1,3481,群創,8.747044917257691
分析師揭 關鍵防線 群創 力積電 檔強勢股曝光 上市櫃旺得富理財網受到美股漲勢放緩影響 台股上周五開低走低市場高檔賣壓湧現 加權指數最終重挫點 累計單周漲幅,1,3481,群創,8.747044917257691
群創 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,3481,群創,8.747044917257691
全部新聞圖片影片 地圖 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序外人直接投資相關新聞外資買超億元大買群創 萬張成單日成交王 調節友達 彩晶鉅亨網 小時前 follow 法人 外資今回頭狂掃萬張群創 反手調節近萬張台積電yahoo股市 小時前外資回補億,1,3481,群創,8.747044917257691
加權指數開盤為 點 開盤後一度下探至 點 截 天前面板族群下周法說 定調h景氣工商時報友達近六個季度營收獲利面板供應鏈法說下周登場 友達 中光電法說日舉行法說會 將為今年上半年面板景氣定調,1,3481,群創,8.747044917257691
友達去年前三季稅後純益約億元 小時前群創友達亮燈漲停,1,3481,群創,8.747044917257691
群創 受到低軌衛星題材的帶動 股價在月日亮燈漲停,1,3481,群創,8.747044917257691
登成交量冠亞軍合計萬張買單高掛 分析師看法出爐yahoo股市面板雙虎群創 友達 搭上太空題材順風車 今 日股價表現搶眼 一早即亮燈漲停 成交量分別位居台股冠亞軍,1,3481,群創,8.747044917257691
面板三雄 操作不同調 大買群創ettoday財經雲 小時前群創光電相關新聞面板雙虎不是喵 友達 群創驚艷轉戰低軌衛星供應鏈理財周刊 小時前群創斜槓封裝夯 手握四百億現金 洪進揚揭群創活化資產新佈局鏡週刊mirror media 天前ai引爆美股科技超級週,1,3481,群創,8.747044917257691
不少低軌衛星概念股在spacex收購xa 小時前連天千億天量下殺丙種資金結算潮來了,1,3481,群創,8.747044917257691
面板與pcb股強攻吸睛 群創 燿華漲勢亮眼 下班經濟學 財經storm mg台北股市今日 年月日 開盤呈現震盪走勢,1,3481,群創,8.747044917257691
加權指數開盤為 點 開盤後一度下探至 點 截至 大盤指數來到 點 天前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,3481,群創,8.747044917257691
面板與pcb股強攻吸睛 群創 燿華漲勢亮眼 風傳媒line today台北股市今日 年月日 開盤呈現震盪走勢,1,3481,群創,8.747044917257691
法人指出台股在連續日放量下殺後 天前早盤快訊 台積電下跌 拉回大盤,1,3481,群創,8.747044917257691
截至上午時分 群創鎖死在 天前早盤快訊 台積電下跌 拉回大盤,1,3481,群創,8.747044917257691
友達衛星研發點火 攜手群創量價噴出經濟日報台股日大洗三溫暖 指數盤初一度跌破萬千點 隨後急拉翻紅 盤中高低震盪逾點 資金快速轉向具題材與基本面支撐族群 小時前 群創 面板股群創飆升太空 cmoney 股市爆料同學會cmoney心得 群創是這次的黑馬嗎,1,3481,群創,8.747044917257691
雖公司看好今年產用率挑戰 但法人提醒 天前聯電adr日上漲 美元漲幅 折台股 元pchome online 新聞聯電在nyse掛牌adr以 美元作收 上漲 美元 漲幅,1,2303,聯電,1.8121911037891174
聯合新聞網 小時前聯電q晶圓需求穩健 奈米成長加速台視全球資訊網 小時前聯電 法說會後慘跌停,1,2303,聯電,1.8121911037891174
杜金龍開示大熱門股這樣操作 證券工商時報台股在站上萬千大關後震盪加劇 資金輪動速度明顯加快,1,2303,聯電,1.8121911037891174
聯電 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2303,聯電,1.8121911037891174
股市老先覺 資深分析師杜金龍針對近期投資人高度關注的檔熱門股 台達電 與聯電 小時前今周刊相關新聞聯電周漲 又跌 市值蒸發億啟示 當漲價紅利消失 該如何迎戰消費寒冬,1,2303,聯電,1.8121911037891174
專家曝最佳佈局點 這時間才是賣壓最高峰storm mg 天前法說後失望賣壓湧現,1,2303,聯電,1.8121911037891174
受到軟體股恐慌性拋售 地緣政治緊張升溫以及美債 天前成熟製程拉警報,1,2303,聯電,1.8121911037891174
曹對謝寒冰提告個資法及散布不實性影像性影像罪嫌 案經台北地檢署調查後認為 天前聯電股價元太委屈,1,2303,聯電,1.8121911037891174
解析聯電 字頭是否被低估 長線 分鐘前聯發科 聯電等半導體軍團力抗農曆年節前賣壓外資喊價幫多頭打強心針 日報工商時報台股多頭列車啟程以來 外資研究機構猛催油門 年起動作更加積極 大舉調升重要半導體股目標價 在里昂高喊權王台積電元 瑞銀給出股王信驊 天前 台北股市 投信日買超股 欣興 南亞 聯電yahoo股市 時報 台北電 台股日加權指數收 點 漲 點或 總成交值 億元,1,2303,聯電,1.8121911037891174
全部新聞圖片 地圖 影片 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序台達電還能抱多久,1,2303,聯電,1.8121911037891174
中天新聞網美股於週二 日 全面收黑 儘管美國總統川普簽署法案結束了政府部分停擺的局面 但市場並未因此慶祝,1,2303,聯電,1.8121911037891174
由於每單位聯電adr相當於台股股聯電普通股 以月日新台幣匯市收盤價 元計算 小時前聯電創辦人曹興誠控名嘴散布合成不雅照敗訴 提再議被駁回自由時報聯電創辦人曹興誠去年被名嘴謝寒冰爆料 亮出曹與中國女子有多張私密照片,1,2303,聯電,1.8121911037891174
杜金龍馬年操作策略 這價位 就是發財起點今周刊聯電字頭太委屈,1,2303,聯電,1.8121911037891174
三大法人買超 億元 其中外資買超 億元 投信 自營商 小時前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,2303,聯電,1.8121911037891174
杜金龍看好台股主升段未完 直指大盤有機會上看點 萬點成新地板,1,2303,聯電,1.8121911037891174
復刻聯電走勢 漲價題材落空 世界先進股價跌停yahoo新聞晶圓代工廠世界先進昨天舉辦法人說明會 董事長暨策略長方略表示 目前成熟製程需求依然強勁 而世界先進仍針對產線進行大規模投資 成本免不了增加 天前美股驚魂夜 台積電 聯電adr為何挫了,1,2303,聯電,1.8121911037891174
法人 理由 不推 上市櫃旺得富理財網晶圓代工廠世界先進法說昨 日登場 接棒二哥聯電 釋出最新營運展望 被視為成熟製程的最新風向球,1,2303,聯電,1.8121911037891174
全部新聞圖片影片 地圖 書籍 搜尋工具 搜尋所有網站搜尋所有網站搜尋所有中文網頁搜尋繁體中文網頁近期近期 過去 小時 過去 小時 過去 週 過去 個月 過去 年封存依關聯性排序依關聯性排序按日期排序 即時新聞 金寶迎威騰轉單商機 硬碟代工看旺 年複合成長率有望逾 cmoney投資網誌威騰電子在儲存商機爆發下 擴大委外訂單 金寶 作為其合作夥伴受惠 產能與接單能見度提升,1,2312,金寶,2.357563850687628
目前因為衛星打到天上需要 週前誤會大了,1,2312,金寶,2.357563850687628
金寶股價跳空跌停全因公司高層說了一句大實話 證券工商時報金寶總經理陳威昌日在尾牙活動中 未待媒體追問即主動說明 目前公司低軌衛星業務處於暫停狀態,1,2312,金寶,2.357563850687628
總經理陳威昌說明 天前自爆低軌衛星業務暫停,1,2312,金寶,2.357563850687628
金寶總經理陳威昌表示 週前 下一頁 竹北 新竹縣竹北市根據你的 ip 位址 瞭解詳情登入設定隱私權服務條款深色主題 關閉,1,2312,金寶,2.357563850687628
根據媒體報導 陳威昌指出 金寶過去曾在泰國與墨西哥廠 替 週前 金寶 硬碟代工台鏈商機噴發 硬碟大廠威騰電子 wd cmoney 股市爆料同學會cmoney硬碟大廠威騰電子 wd 直言 儲存市場需求爆炸 旗下產能已被預訂一空 甚至部分訂單延伸到 年 反映其在ai 冷儲存市場的穩定需求趨勢,1,2312,金寶,2.357563850687628
不過當天外界也關心低軌衛星方面業務 金寶集團總經理陳威昌說明 該業務目前處於策略性暫停的狀態,1,2312,金寶,2.357563850687628
一文詳解遠見雜誌金寶低軌衛星業務暫停原因,1,2312,金寶,2.357563850687628
金寶跌落神壇續吞綠燈 這材料廠 天飆 轉冷入列檔跌停股yahoo股市軟板材料廠亞電 近期積極將產品線往高規格及高階應用 布局航太 半導體等相關材料 市場對其營運抱持高度期待 帶動股價連日走強 天悍漲 昨 週前金寶股價跌停,1,2312,金寶,2.357563850687628
小時前飆股金寶摔落跌停價 全因老總自曝 低軌衛星業務暫停 ettoday財經雲飆股金寶摔落跌停價全因老總自曝 低軌衛星業務暫停 因低軌衛星題材漲翻天還因此遭列處置股的金寶 今 日 股價卻戲劇性早盤觸 元跌停價 因 週前金寶自爆低軌衛星訂單暫停中 ssd擴產接棒財訊金寶自爆低軌衛星訂單暫停中ssd擴產接棒 金寶近日因低軌衛星題材股價飆漲 但公司高層今天表示 目前低軌衛星業務其實是暫停狀態,1,2312,金寶,2.357563850687628
根據證交所 櫃買中心最新公告顯示 今 日上市櫃及興櫃計有美德醫療 dr 愛地雅 等檔個股被關 天前金寶擴大ai 高毛利產品比重 優化獲利結構台視全球資訊網moneydj新聞 數位內容中心發佈金寶 管理層在旺年會上表示 低軌衛星相關業務目前處於策略性暫停,1,2312,金寶,2.357563850687628
ai伺服器需求轉變驅動硬碟市場 金寶迎來長線成長新週期 小時前華通與昇達科熱了 金寶卻跌停 spacex策略改變 太空商機要鎖定 難以自製的關鍵零件 經濟日報日前spacex來台擴大下訂單 華通與昇達科點燃了市場新一波的投資熱點 但衛星概念股的金寶卻逆勢跌停 原來月日金寶尾牙前 總經理陳威昌親口承認目前 天前 台北股市 處置股 日檔 上鎖 金寶 兆赫 碩禾 人將出 上市櫃旺得富理財網 時報 台北電,1,2312,金寶,2.357563850687628
金寶 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2312,金寶,2.357563850687628
國泰金 google 搜尋 如果系統沒有在數秒鐘後將您重新導向 請按一下這裡,1,2882,國泰金,2.557200538358016
台灣最賺錢金控是它 狂賺億元 這家獲利猛飆 成黑馬storm mg 年 年 全台家金控獲利成績單正式揭曉,1,2882,國泰金,2.557200538358016
